受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,BLS     M3 00003,BLS     M3 180GM    DB                 Z,生産品,1,151203,1,2019/04/18,2019/06/13,1.00,,,160600.00,円,160600.00,0941,黄地　由紀絵,0,250289740,,,BLS     M3 180GM    DB  Z,BLS     M3,BLS TVﾎﾞｰﾄﾞ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,,,,,6,商品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,160600.00,160600.00,1,外税消費税率-5%-8%,12848.00,12848.00,12848.00,12848.00,12848.00,120744.00,120744.00,39856.00,ﾊﾞｲｵｰﾀﾞｰ　納期確認中,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,CH271   I  10211,CH271   I  35           SN/03,生産品,1,151215,1,2019/04/18,2019/05/10,1.00,,,0.00,円,0.00,0363,岡田 憲和,0,,,,CH271   I  35           1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｸｯｼｮﾝ小,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-5%-8%,0.00,0.00,0.00,0.00,0.00,2400.00,2400.00,-2400.00,B 4/15入　　C 残⑦,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,CU      FN 11518,CU      FN 4545         TL1605,生産品,1,151190,1,2019/04/18,2019/05/30,1.00,,,4950.00,円,4950.00,0752,加藤 哲郎,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,4950.00,4950.00,1,外税消費税率-5%-8%,396.00,396.00,396.00,396.00,396.00,2730.00,2730.00,2220.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,D528       30007,D528       10       GY  L3/511,生産品,1,151196,5,2019/04/18,2055/12/31,2.00,,,57600.00,円,115200.00,0755,長谷川 和人,0,179-07193,,,D528       10       GY  3,D528        革　,ｶｽﾄｰﾙD ｱｰﾑﾚｽﾁｪｱ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,115200.00,115200.00,1,外税消費税率-5%-8%,4608.00,9216.00,9216.00,9216.00,9216.00,0.00,0.00,115200.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,N264    AN 10495,N264    AN 20           T7183          1,生産品,1,151216,1,2019/04/18,2019/08/23,1.00,,,147950.00,円,147950.00,0755,長谷川 和人,0,250283492,,,N264    AN 20           11,N264    AN  布　,ﾌｨﾅﾝｼｪ 2Pｱｰﾑﾚｽｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,147950.00,147950.00,1,外税消費税率-5%-8%,11836.00,11836.00,11836.00,11836.00,11836.00,87572.00,87572.00,60378.00,ﾄﾗｲｱﾙ脚使用　T7183(旧T5477)　確認中,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,N264    AN 10496,N264    AN 49S          T7183          1,生産品,1,151216,2,2019/04/18,2019/08/23,1.00,,,173250.00,円,173250.00,0755,長谷川 和人,0,250283492,,,N264    AN 49S          11,N264    AN  布　,ﾌｨﾅﾝｼｪ ｶｳﾁS,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,173250.00,173250.00,1,外税消費税率-5%-8%,13860.00,13860.00,13860.00,13860.00,13860.00,105528.00,105528.00,67722.00,ﾄﾗｲｱﾙ脚使用　T7183(旧T5477)　確認中,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,N528       30049,N528       37           L3/511,生産品,1,151196,4,2019/04/18,2055/12/31,1.00,,,35400.00,円,35400.00,0755,長谷川 和人,0,179-07193,,,N528       37           3,N528        革　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,35400.00,35400.00,1,外税消費税率-5%-8%,2832.00,2832.00,2832.00,2832.00,2832.00,18100.00,18100.00,17300.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,N528       30054,N528       36           L3/511,生産品,1,151196,3,2019/04/18,2055/12/31,1.00,,,24000.00,円,24000.00,0755,長谷川 和人,0,179-07193,,,N528       36           3,N528        革　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,24000.00,24000.00,1,外税消費税率-5%-8%,1920.00,1920.00,1920.00,1920.00,1920.00,12200.00,12200.00,11800.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,N528       30111,N528       50       DB  L3/511,生産品,1,151196,2,2019/04/18,2055/12/31,1.00,,,219000.00,円,219000.00,0755,長谷川 和人,0,179-07193,,,N528       50       DB  3,N528        革　,ｶｽﾄｰﾙ ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,219000.00,219000.00,1,外税消費税率-5%-8%,17520.00,17520.00,17520.00,17520.00,17520.00,116200.00,116200.00,102800.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,N528       30191,N528       41S      DB  L3/511,生産品,1,151196,1,2019/04/18,2055/12/31,1.00,,,160200.00,円,160200.00,0755,長谷川 和人,0,179-07193,,,N528       41S      DB  3,N528        革　,ｶｽﾄｰﾙ ｱｰﾑﾚｽｿﾌｧS,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,160200.00,160200.00,1,外税消費税率-5%-8%,12816.00,12816.00,12816.00,12816.00,12816.00,84367.00,84367.00,75833.00,8/27DP希望,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,S417       10325,S417       22           UP8391,生産品,1,151220,1,2019/04/18,2019/04/23,2.00,,,182000.00,円,364000.00,0201,岩沢 順子,0,,,,S417       22           1,S417        布　,ﾙｲｸ 2Pｿﾌｧﾍﾞｯﾄﾞ(SD),0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,364000.00,364000.00,1,外税消費税率-5%-8%,14560.00,29120.00,29120.00,29120.00,29120.00,0.00,0.00,364000.00,UP8391名15m 大10反在庫有,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,SLT528     40R      SG  0,SLT528     40R      SG,生産品,1,151178,2,2019/04/18,2019/05/30,1.00,,,53360.00,円,53360.00,0672,藤沢 文哉,0,,,,SLT528     40R      SG  0,SLT528,ｶｽﾄｰﾙ ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙH,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,53360.00,53360.00,1,外税消費税率-5%-8%,4269.00,4269.00,4269.00,4269.00,4269.00,34500.00,34500.00,18860.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
1,南濃工場,,,11,東京,SLT528     60R      DB  0,SLT528     60R      DB,生産品,1,151178,1,2019/04/18,2019/05/30,1.00,,,55680.00,円,55680.00,0672,藤沢 文哉,0,,,,SLT528     60R      DB  0,SLT528,ｶｽﾄｰﾙ ﾘﾋﾞﾝｸﾞﾃｰﾌﾞﾙL,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,55680.00,55680.00,1,外税消費税率-5%-8%,4454.00,4454.00,4454.00,4454.00,4454.00,36100.00,36100.00,19580.00,,,5,最終承認済,2019/04/18,,,2019/04/18,,,2019/04/18
