受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,AK-RG   30110012,AK-RG   301LGY          280220,生産品,1,156224,1,2019/07/25,2019/08/22,1.00,,,132132.00,円,132132.00,0941,黄地　由紀絵,0,CB50360,,,AK-RG   301LGY          1,AK-RG   301 布　,ﾏﾙﾁｼｬｷﾞｰﾗｸﾞ ﾗｲﾄｸﾞﾚｰ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,6,商品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,132132.00,132132.00,1,外税消費税率-8%-10%,10571.00,10571.00,10571.00,10571.00,10571.00,74120.00,74120.00,58012.00,,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CH271   I  10010,CH271   I  37           SP/181,生産品,1,156210,2,2019/07/25,2019/08/06,2.00,,,0.00,円,0.00,1044,今村　高弘,0,1821866,,,CH271   I  37           1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,4300.00,8600.00,-8600.00,37:○　C:残2　　№155922再,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CH271   N  10066,CH271   N  03       NA  SP/181,生産品,1,156210,1,2019/07/25,2019/08/06,1.00,,,69000.00,円,69000.00,1044,今村　高弘,0,1821866,,,CH271   N  03       NA  1,CH271   N   布　,ﾏﾁﾙﾀﾞ 3Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,69000.00,69000.00,1,外税消費税率-8%-10%,5520.00,5520.00,5520.00,5520.00,5520.00,53998.00,53998.00,15002.00,03:7/16ETD(7/29着)　C:ｶﾊﾞｰ無し,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CH351   A  10525,CH351   A  02           SP/183,生産品,1,156262,1,2019/07/25,2019/08/27,1.00,,,59000.00,円,59000.00,1044,今村　高弘,0,ｷ1862,,,CH351   A  02           1,CH351   A   布　,ﾄﾘﾉ 2.5Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,59000.00,59000.00,1,外税消費税率-8%-10%,4720.00,4720.00,4720.00,4720.00,4720.00,37398.00,37398.00,21602.00,02：残8　SP183：144m,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CH356   N  10154,CH356   N  59           SP/183,生産品,1,156262,2,2019/07/25,2019/08/27,2.00,,,6580.00,円,13160.00,1044,今村　高弘,0,ｷ1862,,,CH356   N  59           1,CH356   N   布　,ﾍｯﾄﾞﾚｽﾄ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,13160.00,13160.00,1,外税消費税率-8%-10%,526.00,1053.00,1053.00,1053.00,1053.00,4200.00,8400.00,4760.00,59：残42　SP183：144m,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CU      FN 10894,CU      FN 5050         28/4209,生産品,1,156228,2,2019/07/25,2019/08/21,2.00,,,6875.00,円,13750.00,0752,加藤 哲郎,0,10007066,,,CU      FN 5050         1,CU      FN  布　,CUｸｯｼｮﾝ 50F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,13750.00,13750.00,1,外税消費税率-8%-10%,550.00,1100.00,1100.00,1100.00,1100.00,3071.00,6142.00,7608.00,部材問合わせ中:28/4209,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CU      FN 10896,CU      FN 4545         28/4105,生産品,1,156227,2,2019/07/25,2019/09/03,1.00,,,0.00,円,0.00,0755,長谷川 和人,0,179-11903,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,2887.00,2887.00,-2887.00,,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CU      FN 10958,CU      FN 4545         38/4228,生産品,1,156246,1,2019/07/25,2019/12/05,1.00,,,0.00,円,0.00,0753,横山 直美,0,DQ70100,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,3117.00,3117.00,-3117.00,,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CU      FN 11238,CU      FN 4545         38/2567,生産品,1,156252,1,2019/07/25,2019/08/06,1.00,,,0.00,円,0.00,0752,加藤 哲郎,0,BQ70595,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,2732.00,2732.00,-2732.00,納期問合中,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
1,南濃工場,,,11,東京,CU      FN 11286,CU      FN 4545         22/2601,生産品,1,156269,4,2019/07/25,2020/01/29,1.00,,,0.00,円,0.00,0941,黄地　由紀絵,0,250299229,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,2514.00,2514.00,-2514.00,,,5,最終承認済,2019/07/25,,,2019/07/25,,,2019/07/25
