受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155787,1,2019/07/19,2019/10/01,4.00,,,38700.00,円,154800.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,4.00,0,1.00000000,154800.00,154800.00,1,外税消費税率-8%-10%,3096.00,12384.00,12384.00,12384.00,12384.00,10.00,40.00,154760.00,東 修理4998 H287 10 22/2807 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155787,2,2019/07/19,2019/10/01,2.00,,,8100.00,円,16200.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,16200.00,16200.00,1,外税消費税率-8%-10%,648.00,1296.00,1296.00,1296.00,1296.00,10.00,20.00,16180.00,東 修理4998 H287 13 22/2807 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155787,3,2019/07/19,2019/10/01,2.00,,,8100.00,円,16200.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,16200.00,16200.00,1,外税消費税率-8%-10%,648.00,1296.00,1296.00,1296.00,1296.00,10.00,20.00,16180.00,東 修理4998 H287 14 22/2807 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155787,4,2019/07/19,2019/10/01,1.00,,,20700.00,円,20700.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,20700.00,20700.00,1,外税消費税率-8%-10%,1656.00,1656.00,1656.00,1656.00,1656.00,10.00,10.00,20690.00,東 修理4998 H287 17 22/2807 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155787,5,2019/07/19,2019/10/01,1.00,,,0.00,円,0.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,10.00,10.00,-10.00,東 修理4998 CU FN 4545 28/4205 新規,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155794,1,2019/07/19,2019/08/22,1.00,,,26100.00,円,26100.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,26100.00,26100.00,1,外税消費税率-8%-10%,2088.00,2088.00,2088.00,2088.00,2088.00,10.00,10.00,26090.00,東 修理№4992 D330 01NA 18/5162 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155794,2,2019/07/19,2019/08/22,2.00,,,26100.00,円,52200.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,52200.00,52200.00,1,外税消費税率-8%-10%,2088.00,4176.00,4176.00,4176.00,4176.00,10.00,20.00,52180.00,東 修理№4992 D330 10NA 18/5162 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155798,1,2019/07/19,2019/09/10,1.00,,,26100.00,円,26100.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,26100.00,26100.00,1,外税消費税率-8%-10%,2088.00,2088.00,2088.00,2088.00,2088.00,10.00,10.00,26090.00,東 修理№4993 D330 01NA 18/5162 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155798,2,2019/07/19,2019/09/10,1.00,,,26100.00,円,26100.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,26100.00,26100.00,1,外税消費税率-8%-10%,2088.00,2088.00,2088.00,2088.00,2088.00,10.00,10.00,26090.00,東 修理№4993 D330 10NA 18/5162 張替,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
1,南濃工場,,,11,東京,0022       00002,0022,張替修理品,1,155823,1,2019/07/19,2019/07/27,1.00,,,0.00,円,0.00,0738,池田　聡,2,,,,0022                    0,0022,修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,10.00,10.00,-10.00,東4978　T704　01　肘修理,,5,最終承認済,2019/07/19,,,2019/07/19,,,2019/07/19
