受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,161663,1,2019/10/31,2019/12/11,3.00,,,42885.00,円,128655.00,0363,岡田 憲和,2,67907741.2,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,3.00,0,1.00000000,128655.00,128655.00,1,外税消費税率-8%-10%,4289.00,12866.00,12866.00,12866.00,12866.00,10.00,30.00,128625.00,東№5118　H287  10  48/6000張替,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,161663,2,2019/10/31,2019/12/11,1.00,,,8953.00,円,8953.00,0363,岡田 憲和,2,67907741.2,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,8953.00,8953.00,1,外税消費税率-8%-10%,895.00,895.00,895.00,895.00,895.00,10.00,10.00,8943.00,東№5118　H287  13  48/6000張替,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,161663,3,2019/10/31,2019/12/11,1.00,,,8953.00,円,8953.00,0363,岡田 憲和,2,67907741.2,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,8953.00,8953.00,1,外税消費税率-8%-10%,895.00,895.00,895.00,895.00,895.00,10.00,10.00,8943.00,東№5118　H287  14  48/6000張替,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,BRU        6815     BW  0,BRU        6815     BW,生産品,1,161696,1,2019/10/31,2019/11/27,1.00,,,169020.00,円,169020.00,0363,岡田 憲和,0,67909201,,,BRU        6815     BW  0,BRU,BRT TVﾎﾞｰﾄﾞ150,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,169020.00,169020.00,1,外税消費税率-8%-10%,16902.00,16902.00,16902.00,16902.00,16902.00,114700.00,114700.00,54320.00,,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,CH271   I  10148,CH271   I  08       DB  SN/03,生産品,1,161674,1,2019/10/31,2019/11/21,1.00,,,65800.00,円,65800.00,0363,岡田 憲和,0,152427,,,CH271   I  08       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ 2P片肘ｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,65800.00,65800.00,1,外税消費税率-8%-10%,6580.00,6580.00,6580.00,6580.00,6580.00,34000.00,34000.00,31800.00,08B:10/31ETD(11/13予)　08C:残4,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,CH271   I  10149,CH271   I  50       DB  SN/03,生産品,1,161674,2,2019/10/31,2019/11/21,1.00,,,65800.00,円,65800.00,0363,岡田 憲和,0,152427,,,CH271   I  50       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,65800.00,65800.00,1,外税消費税率-8%-10%,6580.00,6580.00,6580.00,6580.00,6580.00,33300.00,33300.00,32500.00,50B:10/24ETD(11/6予)　50C:残3,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,CH271   I  10152,CH271   I  37           SN/03,生産品,1,161674,3,2019/10/31,2019/11/21,2.00,,,0.00,円,0.00,0363,岡田 憲和,0,152427,,,CH271   I  37           1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,3800.00,7600.00,-7600.00,37B:OK　37C:10,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,CH351   A  10403,CH351   A  07    C      AP211,生産品,1,161688,1,2019/10/31,2019/11/21,1.00,,,20000.00,円,20000.00,1044,今村　高弘,0,ｷ9028,,,CH351   A  07    C      1,CH351   A   布　,ﾄﾘﾉ 2P片肘ｿﾌｧｶﾊﾞｰ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,20000.00,20000.00,1,外税消費税率-8%-10%,2000.00,2000.00,2000.00,2000.00,2000.00,14960.00,14960.00,5040.00,ｶﾊﾞｰのみ　AP211:布地問合せ中,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,CH351   A  10404,CH351   A  49    C      AP211,生産品,1,161688,2,2019/10/31,2019/11/21,1.00,,,21000.00,円,21000.00,1044,今村　高弘,0,ｷ9028,,,CH351   A  49    C      1,CH351   A   布　,ﾄﾘﾉ ｶｳﾁｶﾊﾞｰ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,21000.00,21000.00,1,外税消費税率-8%-10%,2100.00,2100.00,2100.00,2100.00,2100.00,36261.00,36261.00,-15261.00,ｶﾊﾞｰのみ,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
1,南濃工場,,,11,東京,CU      FN 10915,CU      FN 5050         28/4105,生産品,1,161672,4,2019/10/31,2019/11/16,1.00,,,7625.00,円,7625.00,0570,米山 雅則,0,,,,CU      FN 5050         1,CU      FN  布　,CUｸｯｼｮﾝ 50F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,7625.00,7625.00,1,外税消費税率-8%-10%,763.00,763.00,763.00,763.00,763.00,3252.00,3252.00,4373.00,,,5,最終承認済,2019/10/31,,,2019/10/31,,,2019/10/31
