受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,151682,1,2019/05/06,2019/06/06,4.00,,,35000.00,円,140000.00,9132,ＬＰ銀座,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,4.00,0,1.00000000,140000.00,140000.00,1,外税消費税率-8%-10%,2800.00,11200.00,11200.00,11200.00,11200.00,10.00,40.00,139960.00,東 修理4903 D330 10NA 28/4202 張替,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1069  I  10002,CH1069  I  03           SP/178,委託出荷品,1,151726,2,2019/05/06,2019/05/11,1.00,,,0.00,円,0.00,9105,諸口座,1,,,,CH1069  I  03           1,CH1069  I   布　,ｱﾆﾀ 3Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03B:残③・03C:残④,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1069  I  10006,CH1069  I  02           SP/178,生産品,1,151802,1,2019/05/06,2019/07/10,1.00,,,79000.00,円,79000.00,0363,岡田 憲和,0,6739448-1 2,,,CH1069  I  02           1,CH1069  I   布　,ｱﾆﾀ 2Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,79000.00,79000.00,1,外税消費税率-8%-10%,6320.00,6320.00,6320.00,6320.00,6320.00,61200.00,61200.00,17800.00,02B:残⑦・02C:残②,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1069  I  10010,CH1069  I  59           SP/178,生産品,1,151802,2,2019/05/06,2019/07/10,1.00,,,5500.00,円,5500.00,0363,岡田 憲和,0,6739448-1 2,,,CH1069  I  59           1,CH1069  I   布　,ｱﾆﾀ ﾍｯﾄﾞﾚｽﾄ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,5500.00,5500.00,1,外税消費税率-8%-10%,440.00,440.00,440.00,440.00,440.00,0.00,0.00,5500.00,59B:残⑦・59C:残④,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1070  I  10001,CH1070  I  03           SP/183,委託出荷品,1,151726,1,2019/05/06,2019/05/11,1.00,,,0.00,円,0.00,9105,諸口座,1,,,,CH1070  I  03           1,CH1070  I   布　,ﾉﾄｽ　3Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,納期問合中　03B:残②・03C:残⑦,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1070  S  10020,CH1070  S  17           SP/178,委託出荷品,1,151726,3,2019/05/06,2019/05/11,1.00,,,0.00,円,0.00,9105,諸口座,1,,,,CH1070  S  17           1,CH1070  S   布　,ﾉﾄｽ ｽﾂｰﾙ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17(SP/178):残④,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1070  S  10056,CH1070  S  03L          SP/196         Z,生産品,1,151756,1,2019/05/06,2019/06/29,1.00,,,99640.00,円,99640.00,0363,岡田 憲和,0,138957,,,CH1070  S  03L          1Z,CH1070  S   布　,ﾉﾄｽ 3.5Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,99640.00,99640.00,1,外税消費税率-8%-10%,7971.00,7971.00,7971.00,7971.00,7971.00,68616.00,68616.00,31024.00,ﾊﾞｲｵｰﾀﾞｰ　6/15ETD,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH1071  SN 10035,CH1071  SN 03SET    DB  SN/02,委託出荷品,1,151726,4,2019/05/06,2019/05/11,1.00,,,0.00,円,0.00,9105,諸口座,1,,,,CH1071  SN 03SET    DB  1,CH1071  SN  布　,ﾊﾟﾃｨｽﾄ 3Pｿﾌｧ ｾｯﾄ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,残③,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH232   IN 10017,CH232   IN 37           SN/01,生産品,1,151733,3,2019/05/06,2019/06/06,2.00,,,0.00,円,0.00,0363,岡田 憲和,0,142388,,,CH232   IN 37           1,CH232   IN  布　,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,4400.00,8800.00,-8800.00,37:○　C:4/2入荷,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
1,南濃工場,,,11,東京,CH232   IN 10027,CH232   IN 50           SN/01,生産品,1,151733,2,2019/05/06,2019/06/06,1.00,,,38160.00,円,38160.00,0363,岡田 憲和,0,142388,,,CH232   IN 50           1,CH232   IN  布　,ﾚｺﾙﾀ2 ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,38160.00,38160.00,1,外税消費税率-8%-10%,3053.00,3053.00,3053.00,3053.00,3053.00,33400.00,33400.00,4760.00,50:残13　C:残3,,5,最終承認済,2019/05/06,,,2019/05/06,,,2019/05/06
