受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,AK-RG   23 10124,AK-RG   23 PL           200200,生産品,1,154005,1,2019/06/19,2019/07/17,1.00,,,92800.00,円,92800.00,0755,長谷川 和人,0,,,,AK-RG   23 PL           1,AK-RG   23  布　,ﾘﾘｱﾝﾗｸﾞⅡ ﾊﾟｰﾌﾟﾙ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,6,商品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,92800.00,92800.00,1,外税消費税率-8%-10%,7424.00,7424.00,7424.00,7424.00,7424.00,58000.00,58000.00,34800.00,納期問合わせ中,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,CU      FN 10892,CU      FN 4545         48/6304,生産品,1,154004,6,2019/06/19,2019/07/04,1.00,,,8004.00,円,8004.00,0755,長谷川 和人,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,8004.00,8004.00,1,外税消費税率-8%-10%,640.00,640.00,640.00,640.00,640.00,3286.00,3286.00,4718.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,CU      FN 11200,CU      FN 4545         28/4107,生産品,1,154004,5,2019/06/19,2019/07/04,1.00,,,6380.00,円,6380.00,0755,長谷川 和人,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,6380.00,6380.00,1,外税消費税率-8%-10%,510.00,510.00,510.00,510.00,510.00,2884.00,2884.00,3496.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,CU      FN 11935,CU      FN 4545         22/5509,生産品,1,153998,3,2019/06/19,2044/12/31,1.00,,,0.00,円,0.00,0672,藤沢 文哉,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,2557.00,2557.00,-2557.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,CU      FN 12216,CU      FN 4545         48/2003,生産品,1,154001,6,2019/06/19,2044/12/31,1.00,,,0.00,円,0.00,0672,藤沢 文哉,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,部材問合済　48/2003(新),,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,CU      FN 12248,CU      FN 4545         48/2206,生産品,1,153999,4,2019/06/19,2044/12/31,2.00,,,0.00,円,0.00,0672,藤沢 文哉,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,部材問合済　48/2206(新),,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,CU      FN 30031,CU      FN 4545         L3/518,生産品,1,153995,5,2019/06/19,2044/12/31,1.00,,,0.00,円,0.00,0672,藤沢 文哉,0,,,,CU      FN 4545         3,CU      FN  革　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,5630.00,5630.00,-5630.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,D528       10151,D528       10       GY  18/3918,生産品,1,153998,2,2019/06/19,2044/12/31,4.00,,,41800.00,円,167200.00,0672,藤沢 文哉,0,,,,D528       10       GY  1,D528        布　,ｶｽﾄｰﾙD ｱｰﾑﾚｽﾁｪｱ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,4.00,0,1.00000000,167200.00,167200.00,1,外税消費税率-8%-10%,3344.00,13376.00,13376.00,13376.00,13376.00,0.00,0.00,167200.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,D528       180      GY  0,D528       180      GY,生産品,1,153998,1,2019/06/19,2044/12/31,1.00,,,95700.00,円,95700.00,0672,藤沢 文哉,0,,,,D528       180      GY  0,D528,ｶｽﾄｰﾙD ﾀﾞｲﾆﾝｸﾞﾃｰﾌﾞﾙ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,95700.00,95700.00,1,外税消費税率-8%-10%,7656.00,7656.00,7656.00,7656.00,7656.00,63100.00,63100.00,32600.00,部材問合わせ中,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,ELT001  N  11055    GS  0,ELT001  N  11055    GS,生産品,1,154006,1,2019/06/19,2019/08/22,1.00,,,84680.00,円,84680.00,0755,長谷川 和人,0,,,,ELT001  N  11055    GS  0,ELT001  N,ELT001 ｾﾝﾀｰﾃｰﾌﾞﾙ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,84680.00,84680.00,1,外税消費税率-8%-10%,6774.00,6774.00,6774.00,6774.00,6774.00,55500.00,55500.00,29180.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N264       10003,N264       36           38/2238,生産品,1,153995,2,2019/06/19,2044/12/31,1.00,,,21450.00,円,21450.00,0672,藤沢 文哉,0,,,,N264       36           1,N264        布　,ﾌｨﾅﾝｼｪ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,21450.00,21450.00,1,外税消費税率-8%-10%,1716.00,1716.00,1716.00,1716.00,1716.00,11232.00,11232.00,10218.00,部材問合済　38/2238　7/中旬入荷分,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N264       10042,N264       36           38/2690,生産品,1,153995,4,2019/06/19,2044/12/31,1.00,,,21450.00,円,21450.00,0672,藤沢 文哉,0,,,,N264       36           1,N264        布　,ﾌｨﾅﾝｼｪ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,21450.00,21450.00,1,外税消費税率-8%-10%,1716.00,1716.00,1716.00,1716.00,1716.00,11231.00,11231.00,10219.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N264    AN 10033,N264    AN 49L          38/2690,生産品,1,153995,1,2019/06/19,2044/12/31,1.00,,,286550.00,円,286550.00,0672,藤沢 文哉,0,,,,N264    AN 49L          1,N264    AN  布　,ﾌｨﾅﾝｼｪ ｶｳﾁL,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,286550.00,286550.00,1,外税消費税率-8%-10%,22924.00,22924.00,22924.00,22924.00,22924.00,154453.00,154453.00,132097.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N264    AN 10034,N264    AN 17S          38/2690,生産品,1,153995,3,2019/06/19,2044/12/31,1.00,,,90750.00,円,90750.00,0672,藤沢 文哉,0,,,,N264    AN 17S          1,N264    AN  布　,ﾌｨﾅﾝｼｪ ｽﾂｰﾙS,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,90750.00,90750.00,1,外税消費税率-8%-10%,7260.00,7260.00,7260.00,7260.00,7260.00,52332.00,52332.00,38418.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       10003,N528       26           28/2525,生産品,1,154001,5,2019/06/19,2044/12/31,1.00,,,13750.00,円,13750.00,0672,藤沢 文哉,0,,,,N528       26           1,N528        布　,ｶｽﾄｰﾙ ﾎﾞﾙｽﾀｰ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,13750.00,13750.00,1,外税消費税率-8%-10%,1100.00,1100.00,1100.00,1100.00,1100.00,6100.00,6100.00,7650.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       10018,N528       17       BW  28/2525,生産品,1,154001,2,2019/06/19,2044/12/31,1.00,,,64900.00,円,64900.00,0672,藤沢 文哉,0,,,,N528       17       BW  1,N528        布　,ｶｽﾄｰﾙ ｽﾂｰﾙ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,64900.00,64900.00,1,外税消費税率-8%-10%,5192.00,5192.00,5192.00,5192.00,5192.00,40033.00,40033.00,24867.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       10046,N528       37           28/2525,生産品,1,154001,3,2019/06/19,2044/12/31,1.00,,,16500.00,円,16500.00,0672,藤沢 文哉,0,,,,N528       37           1,N528        布　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,16500.00,16500.00,1,外税消費税率-8%-10%,1320.00,1320.00,1320.00,1320.00,1320.00,7300.00,7300.00,9200.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       10053,N528       49       BW  28/2525,生産品,1,154001,1,2019/06/19,2044/12/31,1.00,,,147400.00,円,147400.00,0672,藤沢 文哉,0,,,,N528       49       BW  1,N528        布　,ｶｽﾄｰﾙ ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,147400.00,147400.00,1,外税消費税率-8%-10%,11792.00,11792.00,11792.00,11792.00,11792.00,85286.00,85286.00,62114.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       10063,N528       36           28/2525,生産品,1,154001,4,2019/06/19,2044/12/31,1.00,,,12650.00,円,12650.00,0672,藤沢 文哉,0,,,,N528       36           1,N528        布　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,12650.00,12650.00,1,外税消費税率-8%-10%,1012.00,1012.00,1012.00,1012.00,1012.00,5600.00,5600.00,7050.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       13235,N528       37           38/6178,生産品,1,154004,3,2019/06/19,2019/07/04,2.00,,,19140.00,円,38280.00,0755,長谷川 和人,0,,,,N528       37           1,N528        布　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,38280.00,38280.00,1,外税消費税率-8%-10%,1531.00,3062.00,3062.00,3062.00,3062.00,8109.00,16218.00,22062.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       13236,N528       36           38/6178,生産品,1,154004,4,2019/06/19,2019/07/04,1.00,,,14500.00,円,14500.00,0755,長谷川 和人,0,,,,N528       36           1,N528        布　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,14500.00,14500.00,1,外税消費税率-8%-10%,1160.00,1160.00,1160.00,1160.00,1160.00,6076.00,6076.00,8424.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       13330,N528       49       DB  38/6178,生産品,1,154004,2,2019/06/19,2019/07/04,1.00,,,161240.00,円,161240.00,0755,長谷川 和人,0,,,,N528       49       DB  1,N528        布　,ｶｽﾄｰﾙ ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,161240.00,161240.00,1,外税消費税率-8%-10%,12899.00,12899.00,12899.00,12899.00,12899.00,87578.00,87578.00,73662.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       14041,N528       42S      DB  38/6178,生産品,1,154004,1,2019/06/19,2019/07/04,1.00,,,118320.00,円,118320.00,0755,長谷川 和人,0,,,,N528       42S      DB  1,N528        布　,ｶｽﾄｰﾙ ｱｰﾑﾚｽｿﾌｧS,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,118320.00,118320.00,1,外税消費税率-8%-10%,9466.00,9466.00,9466.00,9466.00,9466.00,63766.00,63766.00,54554.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,N528       14784,N528       37           38/2567        D,生産品,1,154000,4,2019/06/19,2044/12/31,1.00,,,18150.00,円,18150.00,0672,藤沢 文哉,0,,,,N528       37           1D,N528        布　,ｶｽﾄｰﾙ 背ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,18150.00,18150.00,1,外税消費税率-8%-10%,1452.00,1452.00,1452.00,1452.00,1452.00,0.00,0.00,18150.00,D：片ｽﾃｯﾁ仕様　通常の柄行き,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,T517       10041,T517       36           38/2546,生産品,1,154000,3,2019/06/19,2044/12/31,1.00,,,13200.00,円,13200.00,0672,藤沢 文哉,0,,,,T517       36           1,T517        布　,ｸｵｰﾄﾞ ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,13200.00,13200.00,1,外税消費税率-8%-10%,1056.00,1056.00,1056.00,1056.00,1056.00,5871.00,5871.00,7329.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,T517       10041,T517       36           38/2546,生産品,1,154000,5,2019/06/19,2044/12/31,1.00,,,0.00,円,0.00,0672,藤沢 文哉,0,,,,T517       36           1,T517        布　,ｸｵｰﾄﾞ ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,5871.00,5871.00,-5871.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,T517       30038,T517       36           L3/511,生産品,1,153999,3,2019/06/19,2044/12/31,1.00,,,22000.00,円,22000.00,0672,藤沢 文哉,0,,,,T517       36           3,T517        革　,ｸｵｰﾄﾞ ｸｯｼｮﾝ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,22000.00,22000.00,1,外税消費税率-8%-10%,1760.00,1760.00,1760.00,1760.00,1760.00,11964.00,11964.00,10036.00,部材問合わせ中,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,T517    N  10194,T517    N  06           38/2546,生産品,1,154000,1,2019/06/19,2044/12/31,1.00,,,152350.00,円,152350.00,0672,藤沢 文哉,0,,,,T517    N  06           1,T517    N   布　,ｸｵｰﾄﾞ 2P片肘ｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,152350.00,152350.00,1,外税消費税率-8%-10%,12188.00,12188.00,12188.00,12188.00,12188.00,79902.00,79902.00,72448.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
1,南濃工場,,,11,東京,T517    N  10215,T517    N  49           38/2546,生産品,1,154000,2,2019/06/19,2044/12/31,1.00,,,219450.00,円,219450.00,0672,藤沢 文哉,0,,,,T517    N  49           1,T517    N   布　,ｸｵｰﾄﾞ ｶｳﾁｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,219450.00,219450.00,1,外税消費税率-8%-10%,17556.00,17556.00,17556.00,17556.00,17556.00,117893.00,117893.00,101557.00,,,5,最終承認済,2019/06/19,,,2019/06/19,,,2019/06/19
