受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155425,1,2019/07/15,2019/09/07,1.00,,,81000.00,円,81000.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,81000.00,81000.00,1,外税消費税率-8%-10%,6480.00,6480.00,6480.00,6480.00,6480.00,10.00,10.00,80990.00,東 修4988 N744 06 18/3929 張替（座は新規,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155425,2,2019/07/15,2019/09/07,1.00,,,74700.00,円,74700.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,74700.00,74700.00,1,外税消費税率-8%-10%,5976.00,5976.00,5976.00,5976.00,5976.00,10.00,10.00,74690.00,東 修4988 N744 25 18/3929 張替（座は新規,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155425,3,2019/07/15,2019/09/07,1.00,,,107100.00,円,107100.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,107100.00,107100.00,1,外税消費税率-8%-10%,8568.00,8568.00,8568.00,8568.00,8568.00,10.00,10.00,107090.00,東 修4988 N744 49 18/3929 張替（座は新規,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155425,4,2019/07/15,2019/09/07,2.00,,,23400.00,円,46800.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,46800.00,46800.00,1,外税消費税率-8%-10%,1872.00,3744.00,3744.00,3744.00,3744.00,10.00,20.00,46780.00,東 修4988 N744 36 18/3929 新規,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155425,5,2019/07/15,2019/09/07,1.00,,,26100.00,円,26100.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,26100.00,26100.00,1,外税消費税率-8%-10%,2088.00,2088.00,2088.00,2088.00,2088.00,10.00,10.00,26090.00,東 修4988 N744 37 18/3929 新規,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,155425,6,2019/07/15,2019/09/07,1.00,,,33300.00,円,33300.00,9131,ＬＰ大崎,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,33300.00,33300.00,1,外税消費税率-8%-10%,2664.00,2664.00,2664.00,2664.00,2664.00,10.00,10.00,33290.00,東 修4988 N744 38 18/3929 新規,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,BRU        6818     BW  0,BRU        6818     BW,生産品,1,155504,3,2019/07/15,2044/12/31,1.00,,,221000.00,円,221000.00,0570,米山 雅則,0,,,,BRU        6818     BW  0,BRU,BRT TVﾎﾞｰﾄﾞ180,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,221000.00,221000.00,1,外税消費税率-8%-10%,17680.00,17680.00,17680.00,17680.00,17680.00,115000.00,115000.00,106000.00,,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,CH232   SN 10052,CH232   SN 37           SP/206         Z,生産品,1,155447,2,2019/07/15,2019/09/12,2.00,,,0.00,円,0.00,0363,岡田 憲和,0,,,,CH232   SN 37           1Z,CH232   SN  布　,ﾚｺﾙﾀ2 ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,3456.00,6912.00,-6912.00,ﾊﾞｲｵｰﾀﾞｰ,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,CH232   SN 10112,CH232   SN 03           SP/206         Z,生産品,1,155447,1,2019/07/15,2019/09/12,1.00,,,68750.00,円,68750.00,0363,岡田 憲和,0,,,,CH232   SN 03           1Z,CH232   SN  布　,ﾚｺﾙﾀ2 3Pｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,68750.00,68750.00,1,外税消費税率-8%-10%,5500.00,5500.00,5500.00,5500.00,5500.00,0.00,0.00,68750.00,ﾊﾞｲｵｰﾀﾞｰ　8/29ETD,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
1,南濃工場,,,11,東京,CH271   I  10008,CH271   I  37           SP/180,生産品,1,155448,3,2019/07/15,2019/08/21,2.00,,,0.00,円,0.00,1044,今村　高弘,0,26782,,,CH271   I  37           1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,4300.00,8600.00,-8600.00,,,5,最終承認済,2019/07/15,,,2019/07/15,,,2019/07/15
