受注日,受注番号,受注行番号,会計年月,事業所コード,事業所名,部門コード,部門名,担当者コード,担当者名,得意先コード,得意先名,発注者,受注区分,出荷売上区分,出荷売上区分名,納入先コード,納入先名,納入先正式名,納入先郵便番号1,納入先郵便番号2,納入先住所1,納入先住所2,納入先電話番号1-1,納入先電話番号1-2,納入先電話番号1-3,納入先電話番号2-1,納入先電話番号2-2,納入先電話番号2-3,出荷日,受注納期,売上予定日,請求先コード,請求先名,倉庫コード,倉庫名,出荷先倉庫コード,出荷先倉庫名,配送業者コード,配送業者名,納入区分,納入区分名,便指定,便指定名,ｾｯﾃｨﾝｸﾞ,ｾｯﾃｨﾝｸﾞ名,受注伝票摘要,請求備考,伝票得意先注文番号,専伝番号,案件番号,伝票単位出荷,品種分類コード,品種分類名,品種コード,品種名,HUKLA品番,仕様,ピース,パーツ,木色,張地１,張地２,特区,商品コード,商品名,規格,O/P区分,O/P区分名,製造事業所コード,製造事業所名,商品ランク,商品ランク名,数量,単位名,商品消費税内外区分,上代単価,掛率,仮単価区分,売上単価,売上金額,売上消費税,原価金額,粗利金額,受注明細摘要,請求先消費税内外区分,明細得意先注文番号,分析集計1,分析集計1名,分析集計2,分析集計2名,分析集計3,分析集計3名,請求区分,帳端区分,回収予定日,サブシステム伝票番号,サブシステム行番号,見積番号,見積番号枝番,見積行番号,債権科目区分,債権科目区分名,セグメントコード１,セグメントコード１名,セグメントコード２,セグメントコード２名,セグメントコード３,セグメントコード３名,得意先部門CD,得意先部門名,部門グループ2分類コード,部門グループ2分類名,分析３コード,分析３コード名,分析４コード,分析４コード名,分析５コード,分析５コード名,出荷指示ステータス,出荷指示済数,出荷ステータス,出荷済数,売上ステータス,売上済数,承認ステータス,取消ステータス
2020/03/04,JUC000006443,1,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,070020,イトーキ,内田,倉出受注,0,売上,7002001,寝屋川工場代表保管区,寝屋川工場代表保管区,572,0834,大阪府寝屋川市昭栄町17-5,,072,822,2356,,,,2020/04/03,2020/04/03,2020/04/03,070020,イトーキ,A10000,南濃倉庫,,,72,チャーター便3,07,工場ﾁｬｰﾀｰ便,,,2,なし,,,152981477,,,,1,製品,0011,ソファ,LPP,,2001,,,C/D4,C/M6,,LPP     0000094,Pixel　背付1連ﾛｰﾊﾞｯｸ,LPP        2001         C/D4   C/M6,1,オーダー,100,日本フクラ,0,A,4,ﾋﾟｰｽ,外税,0,0,正単価,15486,61944,6194,0,61944,,外税,152981477,,,,,,,締請求,今回,2020/05/23,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006443,2,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,070020,イトーキ,内田,倉出受注,0,売上,7002001,寝屋川工場代表保管区,寝屋川工場代表保管区,572,0834,大阪府寝屋川市昭栄町17-5,,072,822,2356,,,,2020/04/03,2020/04/03,2020/04/03,070020,イトーキ,A10000,南濃倉庫,,,72,チャーター便3,07,工場ﾁｬｰﾀｰ便,,,2,なし,,,152981477,,,,1,製品,0011,ソファ,LPP,,2001,,,C/D4,C/M6,,LPP     0000094,Pixel　背付1連ﾛｰﾊﾞｯｸ,LPP        2001         C/D4   C/M6,1,オーダー,100,日本フクラ,0,A,4,ﾋﾟｰｽ,外税,0,0,正単価,15486,61944,6194,0,61944,,外税,152981477,,,,,,,締請求,今回,2020/05/23,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006444,1,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,070020,イトーキ,内田,倉出受注,0,売上,7002001,寝屋川工場代表保管区,寝屋川工場代表保管区,572,0834,大阪府寝屋川市昭栄町17-5,,072,822,2356,,,,2020/04/03,2020/04/03,2020/04/03,070020,イトーキ,A10000,南濃倉庫,,,72,チャーター便3,07,工場ﾁｬｰﾀｰ便,,,2,なし,,,152981475,,,,1,製品,0011,ソファ,LPP,,2001,,,C/W2,C/S5,,LPP     0000095,Pixel　背付1連ﾛｰﾊﾞｯｸ,LPP        2001         C/W2   C/S5,1,オーダー,100,日本フクラ,0,A,4,ﾋﾟｰｽ,外税,0,0,正単価,15486,61944,6194,0,61944,,外税,152981475,,,,,,,締請求,今回,2020/05/23,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006445,1,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,070020,イトーキ,内田,倉出受注,0,売上,7002001,寝屋川工場代表保管区,寝屋川工場代表保管区,572,0834,大阪府寝屋川市昭栄町17-5,,072,822,2356,,,,2020/04/03,2020/04/03,2020/04/03,070020,イトーキ,A10000,南濃倉庫,,,72,チャーター便3,07,工場ﾁｬｰﾀｰ便,,,2,なし,,,152981474,,,,1,製品,0011,ソファ,LPP,,3001,,,C/D4,C/M6,,LPP     0000096,Pixel　ｺｰﾅｰ1連ﾛｰﾊﾞｯｸ,LPP        3001         C/D4   C/M6,1,オーダー,100,日本フクラ,0,A,2,ﾋﾟｰｽ,外税,0,0,正単価,23556,47112,4711,0,47112,,外税,152981474,,,,,,,締請求,今回,2020/05/23,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006446,1,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,070020,イトーキ,内田,倉出受注,0,売上,7002001,寝屋川工場代表保管区,寝屋川工場代表保管区,572,0834,大阪府寝屋川市昭栄町17-5,,072,822,2356,,,,2020/04/03,2020/04/03,2020/04/03,070020,イトーキ,A10000,南濃倉庫,,,72,チャーター便3,07,工場ﾁｬｰﾀｰ便,,,2,なし,,,152981464,,,,1,製品,0011,ソファ,LPP,,3001,,,C/W2,C/S5,,LPP     0000097,Pixel　ｺｰﾅｰ1連ﾛｰﾊﾞｯｸ,LPP        3001         C/W2   C/S5,1,オーダー,100,日本フクラ,0,A,1,ﾋﾟｰｽ,外税,0,0,正単価,23556,23556,2356,0,23556,,外税,152981464,,,,,,,締請求,今回,2020/05/23,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006447,1,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,072001,岡村製作所（OEM）,,倉出受注,0,売上,10322,(株）岡村製作所　横浜物流センター,(株）岡村製作所　横浜物流センター,230,0045,神奈川県横浜市鶴見区末広町2-4-3,,045,503,8540,,,,2020/03/25,2020/03/27,2020/03/25,072001,岡村製作所（OEM）,A10000,南濃倉庫,,,13,㈱三協運輸サービス神奈川,02,センター入れ,,,2,なし,,,934680,,,,1,製品,0011,ソファ,L480,,CA,,,FR62,,,L480    0000005,ｵｶﾑﾗ  ｿﾌｧﾍﾞｯﾄﾞ,L480       CA           FR62,1,オーダー,100,日本フクラ,0,A,2,ﾋﾟｰｽ,外税,0,0,正単価,34000,68000,6800,44200,23800,,外税,934680,,,,,,,締請求,今回,2020/04/30,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006448,1,2020/03,100,日本フクラ,0701,ＯＥＭ,9901,ＯＥＭ,072001,岡村製作所（OEM）,,倉出受注,0,売上,10322,(株）岡村製作所　横浜物流センター,(株）岡村製作所　横浜物流センター,230,0045,神奈川県横浜市鶴見区末広町2-4-3,,045,503,8540,,,,2020/03/25,2020/03/27,2020/03/25,072001,岡村製作所（OEM）,A10000,南濃倉庫,,,13,㈱三協運輸サービス神奈川,02,センター入れ,,,2,なし,,,934737,,,,1,製品,0011,ソファ,L480,,CB,,,FR62,,,L480    0000003,ｵｶﾑﾗ  ｿﾌｧﾍﾞｯﾄﾞ,L480       CB           FR62,1,オーダー,100,日本フクラ,0,A,2,ﾋﾟｰｽ,外税,0,0,正単価,56000,112000,11200,75400,36600,,外税,934737,,,,,,,締請求,今回,2020/04/30,,0,,,,1130,売掛金,,,,,,,0701,ＯＥＭ,71,ＯＥＭ,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006449,1,2020/03,100,日本フクラ,0127,東京ハウジング,0941,黄地 由紀絵,016061,三井Ｄ／Ｔリビングデザイン,中本,倉出受注,0,売上,,,,,,,,,,,,,,2044/12/31,2044/12/31,2044/12/31,016000,三井Ｄ／Ｔ,A10000,南濃倉庫,,,12,㈱三協運輸サービス越谷,02,センター入れ,,,2,なし,1UG　F-3号棟･田口様/ｸｵﾝｶﾞｰﾃﾞﾝ新浦安　4月【決定時:31/32⇒T523H-240にて再OM】,F-3号棟･田口様,,,,,1,製品,0011,ソファ,T523,H,31,,DB,48/2400,,,T523    0007500,ﾚｼﾞｵ(H) ｺｰﾅｰｿﾌｧS,T523    H  31       DB  48/2400,1,オーダー,100,日本フクラ,0,A,1,ﾋﾟｰｽ,外税,285000,55,正単価,156750,156750,15675,105555,51195,20/04/01　UG　在庫問合せ済,外税,,,,,,,,締請求,今回,2045/01/20,,0,,,,1130,売掛金,,,,,,,0127,東京ハウジング,27,ハウジング,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006449,2,2020/03,100,日本フクラ,0127,東京ハウジング,0941,黄地 由紀絵,016061,三井Ｄ／Ｔリビングデザイン,中本,倉出受注,0,売上,,,,,,,,,,,,,,2044/12/31,2044/12/31,2044/12/31,016000,三井Ｄ／Ｔ,A10000,南濃倉庫,,,12,㈱三協運輸サービス越谷,02,センター入れ,,,2,なし,1UG　F-3号棟･田口様/ｸｵﾝｶﾞｰﾃﾞﾝ新浦安　4月【決定時:31/32⇒T523H-240にて再OM】,F-3号棟･田口様,,,,,1,製品,0011,ソファ,T523,H,32,,DB,48/2400,,,T523    0007114,ﾚｼﾞｵ(H) ｺｰﾅｰｿﾌｧS,T523    H  32       DB  48/2400,1,オーダー,100,日本フクラ,0,A,1,ﾋﾟｰｽ,外税,285000,55,正単価,156750,156750,15675,105555,51195,20/04/01,外税,,,,,,,,締請求,今回,2045/01/20,,0,,,,1130,売掛金,,,,,,,0127,東京ハウジング,27,ハウジング,,,,,,,,0,,0,,0,承認済,
2020/03/04,JUC000006449,3,2020/03,100,日本フクラ,0127,東京ハウジング,0941,黄地 由紀絵,016061,三井Ｄ／Ｔリビングデザイン,中本,倉出受注,0,売上,,,,,,,,,,,,,,2044/12/31,2044/12/31,2044/12/31,016000,三井Ｄ／Ｔ,A10000,南濃倉庫,,,12,㈱三協運輸サービス越谷,02,センター入れ,,,2,なし,1UG　F-3号棟･田口様/ｸｵﾝｶﾞｰﾃﾞﾝ新浦安　4月【決定時:31/32⇒T523H-240にて再OM】,F-3号棟･田口様,,,,,1,製品,0011,ソファ,T523,H,17,,DB,48/2009,,,T523    0007501,ﾚｼﾞｵ(H) ｽﾂｰﾙ,T523    H  17       DB  48/2009,1,オーダー,100,日本フクラ,0,A,1,ﾋﾟｰｽ,外税,162000,55,正単価,89100,89100,8910,59999,29101,20/04/01　№6449　CUと同ﾛｯﾄ,外税,,,,,,,,締請求,今回,2045/01/20,,0,,,,1130,売掛金,,,,,,,0127,東京ハウジング,27,ハウジング,,,,,,,,0,,0,,0,承認済,
