受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,0002       00001,0002,張替修理品,1,158912,1,2019/09/13,2019/10/24,1.00,,,172400.00,円,172400.00,0201,岩沢 順子,2,,,,0002                    0,0002,張替修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,172400.00,172400.00,1,外税消費税率-8%-10%,13792.00,13792.00,13792.00,13792.00,13792.00,10.00,10.00,172390.00,東№5062　EL003 02 ﾎﾞﾃﾞｨ部L3/511へ張替他,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,0022       00002,0022,張替修理品,1,158864,1,2019/09/13,2019/10/10,1.00,,,0.00,円,0.00,9132,ＬＰ銀座,2,,,,0022                    0,0022,修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,10.00,10.00,-10.00,東 修5060 S398 23BED引出部 38/2567 修理,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,0022       00002,0022,張替修理品,1,158912,2,2019/09/13,2019/10/24,3.00,,,9000.00,円,27000.00,0201,岩沢 順子,2,,,,0022                    0,0022,修理品,0.00000,0.00000,0.00000,,,,,,,3,張替・修理,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,3.00,0,1.00000000,27000.00,27000.00,1,外税消費税率-8%-10%,720.00,2160.00,2160.00,2160.00,2160.00,10.00,30.00,26970.00,東№5062　EL003 37 ｶﾊﾞｰ被せ替え,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,BRU        6818     BW  0,BRU        6818     BW,生産品,1,158924,1,2019/09/13,2044/12/31,1.00,,,197200.00,円,197200.00,0755,長谷川 和人,0,,,,BRU        6818     BW  0,BRU,BRT TVﾎﾞｰﾄﾞ180,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,197200.00,197200.00,1,外税消費税率-8%-10%,15776.00,15776.00,15776.00,15776.00,15776.00,115000.00,115000.00,82200.00,,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,CH271   I  10133,CH271   I  37           SN/01,生産品,1,158904,3,2019/09/13,2019/11/27,2.00,,,0.00,円,0.00,1044,今村　高弘,0,26904,,,CH271   I  37           1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,3800.00,7600.00,-7600.00,C:残3,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,CH271   I  10172,CH271   I  49       DB  SN/01,生産品,1,158904,2,2019/09/13,2019/11/27,1.00,,,47000.00,円,47000.00,1044,今村　高弘,0,26904,,,CH271   I  49       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,47000.00,47000.00,1,外税消費税率-8%-10%,3760.00,3760.00,3760.00,3760.00,3760.00,33300.00,33300.00,13700.00,49:残3　C:残2,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,CH271   I  10191,CH271   I  41       DB  SN/01,生産品,1,158904,1,2019/09/13,2019/11/27,1.00,,,42000.00,円,42000.00,1044,今村　高弘,0,26904,,,CH271   I  41       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｱｰﾑﾚｽｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,42000.00,42000.00,1,外税消費税率-8%-10%,3360.00,3360.00,3360.00,3360.00,3360.00,33100.00,33100.00,8900.00,41:9/5ETD(9/18)　C:残2,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,CH271   I  10202,CH271   I  17       DB  SN/01,生産品,1,158904,4,2019/09/13,2019/11/27,1.00,,,18000.00,円,18000.00,1044,今村　高弘,0,26904,,,CH271   I  17       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｽﾂｰﾙ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,18000.00,18000.00,1,外税消費税率-8%-10%,1440.00,1440.00,1440.00,1440.00,1440.00,13800.00,13800.00,4200.00,17:9/19ETD(10/2)　C:残2,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,CU      FN 11032,CU      FN 4545         48/6302,生産品,1,158914,4,2019/09/13,2044/12/31,2.00,,,8418.00,円,16836.00,8001,鎌田　義彦,0,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,16836.00,16836.00,1,外税消費税率-8%-10%,673.00,1347.00,1347.00,1347.00,1347.00,3303.00,6606.00,10230.00,部材問合わせ済OK,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
1,南濃工場,,,11,東京,CU      FN 11036,CU      FN 5555         48/6302,生産品,1,158914,3,2019/09/13,2044/12/31,2.00,,,10431.00,円,20862.00,8001,鎌田　義彦,0,,,,CU      FN 5555         1,CU      FN  布　,CUｸｯｼｮﾝ 55F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,20862.00,20862.00,1,外税消費税率-8%-10%,834.00,1669.00,1669.00,1669.00,1669.00,3927.00,7854.00,13008.00,部材問合わせ済OK：48/6302,,5,最終承認済,2019/09/13,,,2019/09/13,,,2019/09/13
