受注日,受注番号,受注行番号,会計年月,事業所コード,事業所名,部門コード,部門名,担当者コード,担当者名,得意先コード,得意先名,発注者,受注区分,出荷売上区分,出荷売上区分名,納入先コード,納入先名,納入先正式名,納入先郵便番号1,納入先郵便番号2,納入先住所1,納入先住所2,納入先電話番号1-1,納入先電話番号1-2,納入先電話番号1-3,納入先電話番号2-1,納入先電話番号2-2,納入先電話番号2-3,出荷日,受注納期,売上予定日,請求先コード,請求先名,倉庫コード,倉庫名,出荷先倉庫コード,出荷先倉庫名,配送業者コード,配送業者名,納入区分,納入区分名,便指定,便指定名,ｾｯﾃｨﾝｸﾞ,ｾｯﾃｨﾝｸﾞ名,受注伝票摘要,請求備考,伝票得意先注文番号,専伝番号,案件番号,伝票単位出荷,品種分類コード,品種分類名,品種コード,品種名,HUKLA品番,仕様,ピース,パーツ,木色,張地１,張地２,特区,商品コード,商品名,規格,O/P区分,O/P区分名,製造事業所コード,製造事業所名,商品ランク,商品ランク名,数量,単位名,商品消費税内外区分,上代単価,掛率,仮単価区分,売上単価,売上金額,売上消費税,原価金額,粗利金額,受注明細摘要,請求先消費税内外区分,明細得意先注文番号,分析集計1,分析集計1名,分析集計2,分析集計2名,分析集計3,分析集計3名,請求区分,帳端区分,回収予定日,サブシステム伝票番号,サブシステム行番号,見積番号,見積番号枝番,見積行番号,債権科目区分,債権科目区分名,セグメントコード１,セグメントコード１名,セグメントコード２,セグメントコード２名,セグメントコード３,セグメントコード３名,得意先部門CD,得意先部門名,部門グループ2分類コード,部門グループ2分類名,分析３コード,分析３コード名,分析４コード,分析４コード名,分析５コード,分析５コード名,出荷指示ステータス,出荷指示済数,出荷ステータス,出荷済数,売上ステータス,売上済数,承認ステータス,取消ステータス
2020/03/24,JUC000007242,1,2020/03,100,日本フクラ,0424,福岡専門店,0358,山口 倫理,044018,中村家具新宮店,,倉出受注,0,売上,10570,（株）中村家具　新宮店,（株）中村家具　新宮店,811,0117,福岡県粕屋郡新宮町上府字牟田672-1,,050,3385,9796,,,,2020/04/03,2020/04/06,2020/04/03,044018,中村家具新宮店,A10000,南濃倉庫,,,41,㈱福博梱包,01,店入れ,,,2,なし,,,,,,,1,製品,0011,ソファ,TF1083,S,03SET,,,SN/02,,Z,TF1083  0000001,TF1083 3P+ｽﾂｰﾙ,TF1083  S  03SET        SN/02          Z,2,プロパー,,,0,A,1,ﾋﾟｰｽ,外税,0,0,正単価,60000,60000,6000,48408,11592,在庫確認分　智さん→,外税,,,,,,,,締請求,今回,2020/05/15,,0,,,,1130,売掛金,,,,,,,0424,福岡専門店,24,専門店,,,,,,,済,1,,0,,0,承認済,
2020/03/24,JUC000007243,1,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,038890,静岡諸口/リアルサイン,,倉出受注,0,売上,11338,リアルサイン,リアルサイン,400,0118,山梨県甲斐市竜王1002,,055,240,8111,,,,2020/04/03,2020/04/06,2020/04/03,037760,名古屋諸口,A10000,南濃倉庫,,,61,西濃運輸㈱,06,混載,,,2,なし,ｻｰﾋﾞｽ分,ｻｰﾋﾞｽ分,,,,,1,製品,0011,ソファ,CH232,NN,37,,,SP/176,,,CH232   0001736,ﾚｺﾙﾀ ｸｯｼｮﾝ大,CH232   NN 37           SP/176,1,オーダー,100,日本フクラ,0,A,1,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,B:残12　納期確認済　SP/176確認済,外税,,,,,,,,締請求,今回,2020/05/31,,0,,,,1130,売掛金,,,,,,,0324,名古屋専門店,24,専門店,,,,,,,済,1,,0,,0,承認済,
2020/03/24,JUC000007245,1,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託出荷,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/04,2020/04/07,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,16,18時,1,あり,18：00,18：00,,,,,1,製品,0011,ソファ,N264,AN,03,,,38/2352,,1,N264    0002192,ﾌｨﾅﾝｼｪ 3Pｿﾌｧ,N264    AN 03           38/2352        1,2,プロパー,,,1,B,1,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007245,2,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託出荷,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/04,2020/04/07,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,16,18時,1,あり,18：00,18：00,,,,,1,製品,0011,ソファ,N264,,36,,,38/2352,,,N264    0000018,ﾌｨﾅﾝｼｪ 背ｸｯｼｮﾝ,N264       36           38/2352,2,プロパー,,,1,B,2,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007245,3,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託出荷,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/04,2020/04/07,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,16,18時,1,あり,18：00,18：00,,,,,1,製品,0012,リビングテーブル,SLT008,OG,10050,,NA,,,Z,SLT008  0000004,SLT008 ﾘﾋﾞﾝｸﾃｰﾌﾞﾙ,SLT008  OG 10050    NA                Z,2,プロパー,,,3,D,1,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007245,4,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託出荷,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/04,2020/04/07,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,16,18時,1,あり,18：00,18：00,,,,,2,商品,0014,ダイニングテーブル,D795,,95,,NA,,,,D795    0000003,ｶﾌﾙ ﾀﾞｲﾆﾝｸﾞﾃｰﾌﾞﾙ,D795       95       NA,2,プロパー,,,1,B,1,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007245,5,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託出荷,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/04,2020/04/07,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,16,18時,1,あり,18：00,18：00,,,,,1,製品,0013,ダイニングチェア,D795,,10,,NA,28/4162,,,D795    0000038,ｶﾌﾙ ｱｰﾑﾚｽﾁｪｱ,D795       10       NA  28/4162,2,プロパー,,,1,B,2,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007245,6,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託出荷,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/04,2020/04/07,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,16,18時,1,あり,18：00,18：00,,,,,1,製品,0013,ダイニングチェア,D795,,01,,NA,28/4162,,,D795    0000039,ｶﾌﾙ ｱｰﾑﾁｪｱ,D795       01       NA  28/4162,2,プロパー,,,1,B,2,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007246,1,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託返品,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/18,2020/04/21,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,,,1,あり,18：00,18：00,,,,,1,製品,0011,ソファ,N264,AN,03,,,38/2352,,1,N264    0002192,ﾌｨﾅﾝｼｪ 3Pｿﾌｧ,N264    AN 03           38/2352        1,2,プロパー,,,1,B,-1,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
2020/03/24,JUC000007246,2,2020/03,100,日本フクラ,0324,名古屋専門店,0764,酒井 英紀,031000,松坂屋名古屋店,,委託返品,1,出荷,10472,(株）松坂屋　名古屋店　家具売場本館6F,(株）松坂屋　名古屋店　家具売場本館6F,460,0008,愛知県名古屋市中区栄3-16-1,本館6Ｆ,052,264,2860,,,,2020/04/18,2020/04/21,,031000,松坂屋名古屋店,A10031,南濃名古屋,031000,松坂屋名古屋店,31,日進陸運㈱,01,店入れ,,,1,あり,18：00,18：00,,,,,1,製品,0011,ソファ,N264,,36,,,38/2352,,,N264    0000018,ﾌｨﾅﾝｼｪ 背ｸｯｼｮﾝ,N264       36           38/2352,2,プロパー,,,1,B,-2,ﾋﾟｰｽ,外税,0,0,正単価,0,0,0,0,0,,外税,,,,,,,,締請求,今回,2020/05/20,,0,,,,1130,売掛金,,,,,,,0321,名古屋百貨店,21,百貨店,,,,,,,,0,,0,,0,承認済,
