受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,CH271   I  10009,CH271   I  49       DB  SP/181,生産品,1,159739,2,2019/09/25,2019/10/08,1.00,,,63000.00,円,63000.00,0363,岡田 憲和,0,,,,CH271   I  49       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｶｳﾁ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,63000.00,63000.00,1,外税消費税率-8%-10%,5040.00,5040.00,5040.00,5040.00,5040.00,33600.00,33600.00,29400.00,49:9/19ETD(10/2)　C:残6,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,CH271   I  10010,CH271   I  37           SP/181,生産品,1,159739,3,2019/09/25,2019/10/08,2.00,,,0.00,円,0.00,0363,岡田 憲和,0,,,,CH271   I  37           1,CH271   I   布　,ﾏﾁﾙﾀﾞ ｸｯｼｮﾝ大,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,4300.00,8600.00,-8600.00,C:残5,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,CH271   I  10019,CH271   I  09       DB  SP/181,生産品,1,159739,1,2019/09/25,2019/10/08,1.00,,,63000.00,円,63000.00,0363,岡田 憲和,0,,,,CH271   I  09       DB  1,CH271   I   布　,ﾏﾁﾙﾀﾞ 2P片肘ｿﾌｧ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,63000.00,63000.00,1,外税消費税率-8%-10%,5040.00,5040.00,5040.00,5040.00,5040.00,34500.00,34500.00,28500.00,09:残18　C:残5,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,CU      FN 10896,CU      FN 4545         28/4105,生産品,1,159727,6,2019/09/25,2044/12/31,2.00,,,0.00,円,0.00,0752,加藤 哲郎,0,HT455,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,2882.00,5764.00,-5764.00,,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,CU      FN 12330,CU      FN 5555         28/8809,生産品,1,159713,2,2019/09/25,2019/11/14,2.00,,,6950.00,円,13900.00,8001,鎌田　義彦,0,365719-4.5,,,CU      FN 5555         1,CU      FN  布　,CUｸｯｼｮﾝ 55F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,2.00,0,1.00000000,13900.00,13900.00,1,外税消費税率-8%-10%,556.00,1112.00,1112.00,1112.00,1112.00,0.00,0.00,13900.00,№159713　同ﾛｯﾄ　№159573再,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,CU      N  10911,CU      N  5555  C      48/2206,生産品,1,159763,6,2019/09/25,2044/12/31,4.00,,,6175.00,円,24700.00,0755,長谷川 和人,0,,,,CU      N  5555  C      1,CU      N   布　,CUｸｯｼｮﾝ 55F ｶﾊﾞｰ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,4.00,0,1.00000000,24700.00,24700.00,1,外税消費税率-8%-10%,494.00,1976.00,1976.00,1976.00,1976.00,0.00,0.00,24700.00,部材問合わせ中：48/2206,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,D528       10179,D528       10       GY  58/2276,生産品,1,159740,2,2019/09/25,2055/12/31,4.00,,,42500.00,円,170000.00,8001,鎌田　義彦,0,,,,D528       10       GY  1,D528        布　,ｶｽﾄｰﾙD ｱｰﾑﾚｽﾁｪｱ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,4.00,0,1.00000000,170000.00,170000.00,1,外税消費税率-8%-10%,3400.00,13600.00,13600.00,13600.00,13600.00,0.00,0.00,170000.00,№159740　F242と同ﾛｯﾄ,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,D528       180      GY  0,D528       180      GY,生産品,1,159741,4,2019/09/25,2020/02/27,1.00,,,87000.00,円,87000.00,8001,鎌田　義彦,0,,,,D528       180      GY  0,D528,ｶｽﾄｰﾙD ﾀﾞｲﾆﾝｸﾞﾃｰﾌﾞﾙ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,87000.00,87000.00,1,外税消費税率-8%-10%,6960.00,6960.00,6960.00,6960.00,6960.00,63100.00,63100.00,23900.00,,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,ELT001  N  1010     GS  0,ELT001  N  1010     GS,生産品,1,159754,1,2019/09/25,2019/10/10,1.00,,,97800.00,円,97800.00,1028,本間　妙,0,408419,,,ELT001  N  1010     GS  0,ELT001  N,ELT001 ｽｸｴｱｾﾝﾀｰﾃｰﾌﾞﾙ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,97800.00,97800.00,1,外税消費税率-8%-10%,7824.00,7824.00,7824.00,7824.00,7824.00,32300.00,32300.00,65500.00,,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
1,南濃工場,,,11,東京,ELT001  N  1010     GS  0,ELT001  N  1010     GS,生産品,1,159767,1,2019/09/25,2044/12/31,1.00,,,89650.00,円,89650.00,0752,加藤 哲郎,0,,,,ELT001  N  1010     GS  0,ELT001  N,ELT001 ｽｸｴｱｾﾝﾀｰﾃｰﾌﾞﾙ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,89650.00,89650.00,1,外税消費税率-8%-10%,7172.00,7172.00,7172.00,7172.00,7172.00,32300.00,32300.00,57350.00,,,5,最終承認済,2019/09/25,,,2019/09/25,,,2019/09/25
