受注拠点CD,受注拠点名,受注事業部CD,受注事業部名,得意先CD,得意先名,品目CD,品目名,受注区分名,拠点,受注伝票№,行№,受注日,納期,受注数,単位名,仮単価区分名,受注単価,通貨名,受注金額,担当者CD,担当者名,受注区分,客先注番,先方品番,先方品名,規格,型式,受注製品名,サイズ１,サイズ２,サイズ３,品種大分類CD,品種大分類名,品種中分類CD,品種中分類名,品種小分類CD,品種小分類名,品種CD,品種名,品目分類CDＡ,品目分類名Ａ,原価計算しない区分,品目分類名Ｂ,発注フラグ,品目分類名Ｃ,品目区分,品目区分名,入数,ケース数,バラ数,単価単位CD,仮単価区分,在庫単位CD,在庫単位名,在庫管理受注数,通貨CD,換算レート,換算受注金額,換算税抜受注金額,売上消費税率CD,売上消費税率名,受注消費税単価,受注消費税額,換算受注消費税額,表示用受注消費税額,表示用換算受注消費税額,標準原価単価,標準原価金額,粗利額,摘要１,その他テキスト１,受注承認状態区分,受注承認状態区分名,受注承認依頼日,受注承認担当者CD,受注承認担当者名,受注承認処理日,受注承認担当者CD２,受注承認担当者名２,受注承認処理日２
1,南濃工場,,,11,東京,AK-RG   30110025,AK-RG   301LGY          240180,委託出荷品,1,154095,1,2019/06/21,2019/07/13,1.00,,,0.00,円,0.00,0738,池田　聡,1,,,,AK-RG   301LGY          1,AK-RG   301 布　,ﾏﾙﾁｼｬｷﾞｰﾗｸﾞ ﾗｲﾄｸﾞﾚｰ,0.00000,0.00000,0.00000,,,,,,,2,仕入商品,,,1,原価計算しない,,,6,商品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,納期問合わせ中,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,CU      FN 10703,CU      FN 5050         28/2525,生産品,1,154138,6,2019/06/21,2044/12/31,1.00,,,7750.00,円,7750.00,1028,本間　妙,0,,,,CU      FN 5050         1,CU      FN  布　,CUｸｯｼｮﾝ 50F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,7750.00,7750.00,1,外税消費税率-8%-10%,620.00,620.00,620.00,620.00,620.00,3003.00,3003.00,4747.00,,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,CU      FN 10915,CU      FN 5050         28/4105,委託出荷品,1,154091,6,2019/06/21,2019/07/13,1.00,,,0.00,円,0.00,0738,池田　聡,1,,,,CU      FN 5050         1,CU      FN  布　,CUｸｯｼｮﾝ 50F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,CU      FN 11200,CU      FN 4545         28/4107,生産品,1,154112,1,2019/06/21,2019/07/16,1.00,,,0.00,円,0.00,0752,加藤 哲郎,0,BQ70595,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,2884.00,2884.00,-2884.00,,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,CU      FN 11953,CU      FN 4545         38/2552,委託出荷品,1,154094,2,2019/06/21,2019/07/13,1.00,,,0.00,円,0.00,0738,池田　聡,1,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,CU      FN 12253,CU      FN 4545         22/2802,委託出荷品,1,154091,2,2019/06/21,2019/07/13,1.00,,,0.00,円,0.00,0738,池田　聡,1,,,,CU      FN 4545         1,CU      FN  布　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,部材問合済OK：22/2802,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,CU      FN 30030,CU      FN 4545         L3/515,委託出荷品,1,154094,1,2019/06/21,2019/07/13,1.00,,,0.00,円,0.00,0738,池田　聡,1,,,,CU      FN 4545         3,CU      FN  革　,CUｸｯｼｮﾝ 45F,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,1,原価計算しない,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,D330    NN 10002,D330    NN 10       NA  18/1706,委託出荷品,1,154135,1,2019/06/21,2019/07/06,4.00,,,0.00,円,0.00,0738,池田　聡,1,,,,D330    NN 10       NA  1,D330    NN  布　,ﾗｲﾝ ｱｰﾑﾚｽﾁｪｱ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,4.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,D330確認済 池田さん→　/廃布確認済,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,D495       10331,D495       01       BW  58/2272,生産品,1,154140,1,2019/06/21,2044/12/31,8.00,,,72540.00,円,580320.00,1028,本間　妙,0,,,,D495       01       BW  1,D495        布　,ｽﾚｰﾇ ﾁｪｱ,0.00000,0.00000,0.00000,,,,,,,1,輸入仕入,,,,,,,1,製品,0.00,0,0.00,01,0,01,,8.00,0,1.00000000,580320.00,580320.00,1,外税消費税率-8%-10%,5803.00,46426.00,46426.00,46426.00,46426.00,0.00,0.00,580320.00,納期4週間,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
1,南濃工場,,,11,東京,D528       10154,D528       10       GY  48/2206,委託出荷品,1,154094,3,2019/06/21,2019/07/13,1.00,,,0.00,円,0.00,0738,池田　聡,1,,,,D528       10       GY  1,D528        布　,ｶｽﾄｰﾙD ｱｰﾑﾚｽﾁｪｱ,0.00000,0.00000,0.00000,,,,,,,0,製造品,,,,,,,1,製品,0.00,0,0.00,01,0,01,,1.00,0,1.00000000,0.00,0.00,1,外税消費税率-8%-10%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,部材問合済OK：48/2206,,5,最終承認済,2019/06/21,,,2019/06/21,,,2019/06/21
